OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-35733,2025-244U,2026-04-23T03:50:27.960576,15.30218709,.00009265,53.1594,23.6654,92.4974,267.6133,0,U,66224,999,2846,.77429442E-3,.22656E-3,0
STARLINK-35734,2025-244V,2026-04-23T00:18:02.852064,15.30202941,.00014597,53.1640,24.1651,101.9397,258.1767,0,U,66225,999,2844,.54841056E-3,.15919E-3,0
STARLINK-34466,2025-244W,2026-04-23T03:03:22.554432,15.30223299,.00017131,53.1606,23.4598,90.3433,269.7764,0,U,66226,999,2846,.1520618E-2,.44983E-3,0
STARLINK-34882,2025-244X,2026-04-23T04:32:51.879840,15.30167950,.00010009,53.1595,23.1377,73.3898,286.7213,0,U,66227,999,2847,.27175979E-3,.769E-4,0
STARLINK-35731,2025-244Y,2026-04-23T04:28:17.978880,15.30195297,.00014574,53.1589,23.1178,103.9970,256.1193,0,U,66228,999,2847,.76232504E-3,.22283E-3,0
STARLINK-35758,2025-244Z,2026-04-23T02:51:12.250656,15.30212389,.00014418,53.1596,23.4058,85.6219,274.4947,0,U,66229,999,2846,.79494417E-3,.23268E-3,0
STARLINK-35736,2025-244AA,2026-04-23T03:15:30.731904,15.30204747,.00008869,53.1608,23.5123,111.7781,248.3315,0,U,66230,999,2846,.54865961E-3,.15928E-3,0
STARLINK-35735,2025-244AB,2026-04-23T01:08:02.190912,15.30200152,.00005497,53.1596,23.6698,74.8215,285.2847,0,U,66231,999,2845,.55748871E-3,.16188E-3,0
STARLINK-35753,2025-244AC,2026-04-23T00:45:24.041664,15.30192291,.00010779,53.1600,24.2820,93.2680,266.8444,0,U,66232,999,2844,.87151485E-3,.25535E-3,0
STARLINK-35626,2025-244AD,2026-04-23T03:48:56.755872,15.30200522,.00011436,53.1604,23.6544,91.5401,268.5731,0,U,66233,999,2846,.74095728E-3,.2165E-3,0
STARLINK-35537,2025-245A,2026-04-22T14:42:35.760960,15.30197366,.0001394,53.1601,79.7142,81.9062,278.2097,0,U,66234,999,2798,.28407E-3,.8063E-4,0
STARLINK-35541,2025-245B,2026-04-23T01:36:24.702048,15.30204336,.00013592,53.1584,77.5711,86.9056,273.2100,0,U,66235,999,2800,.40314988E-3,.11601E-3,0
STARLINK-35454,2025-245C,2026-04-23T04:00:36.761760,15.30207389,.00018931,53.1608,77.4856,96.2640,263.8576,0,U,66236,999,2790,.62137766E-3,.18093E-3,0
STARLINK-35557,2025-245D,2026-04-23T07:04:09.451776,15.30211359,.00013727,53.1628,76.8599,79.6148,280.5008,0,U,66237,999,2808,.80069879E-3,.23438E-3,0
STARLINK-35556,2025-245E,2026-04-23T05:26:09.611232,15.32266822,.00019362,53.1614,77.1460,80.3238,279.7983,0,U,66238,999,2807,.25892427E-1,.891689E-2,0
STARLINK-35554,2025-245F,2026-04-23T03:49:58.581984,15.30211853,.0001162,53.1632,77.4373,111.5411,248.5713,0,U,66239,999,2790,.3939104E-3,.11329E-3,0
STARLINK-35546,2025-245G,2026-04-23T01:34:53.631264,15.30203035,.00014245,53.1592,77.5632,86.7131,273.4032,0,U,66240,999,2805,.53274492E-3,.15453E-3,0
STARLINK-35497,2025-245H,2026-04-23T03:02:51.938592,15.30206227,.00012096,53.1579,77.2348,94.7077,265.4062,0,U,66241,999,2801,.35106596E-3,.10054E-3,0
STARLINK-35480,2025-245J,2026-04-23T04:18:50.773248,15.30203327,.00013641,53.1603,77.5602,91.4266,268.6891,0,U,66242,999,2806,.52175484E-3,.15127E-3,0
STARLINK-35495,2025-245K,2026-04-23T04:32:21.963840,15.30184729,.00011391,53.1584,76.9086,70.0970,290.0153,0,U,66243,999,2806,.51728306E-3,.14985E-3,0
STARLINK-35517,2025-245L,2026-04-23T02:49:11.333856,15.30204783,.00009678,53.1581,77.1722,87.9546,272.1565,0,U,66244,999,2785,.51957956E-3,.15063E-3,0
STARLINK-35503,2025-245M,2026-04-23T04:14:17.314656,15.30200840,.00013083,53.1601,77.5414,90.9531,269.1620,0,U,66245,999,2801,.50562452E-3,.14646E-3,0
STARLINK-35434,2025-245N,2026-04-23T06:53:31.428384,15.30200637,.0001655,53.1608,76.8087,89.3806,270.7385,0,U,66246,999,2787,.28392326E-3,.8059E-4,0
STARLINK-35481,2025-245P,2026-04-23T05:14:55.066560,15.30183806,.00011982,53.1630,77.0889,115.0884,245.0241,0,U,66247,999,2807,.61805004E-3,.17981E-3,0
STARLINK-35416,2025-245Q,2026-04-23T06:44:24.126720,15.30205050,.00011075,53.1611,76.7677,99.0547,261.0579,0,U,66248,999,2802,.50919049E-3,.14754E-3,0
STARLINK-35304,2025-245R,2026-04-23T00:09:56.153952,15.30248888,.00011844,53.1580,77.8997,106.0837,254.0294,0,U,66249,999,2782,.13257806E-2,.39173E-3,0
STARLINK-35338,2025-245S,2026-04-23T06:39:50.136768,15.30201434,.00013726,53.1588,76.7481,105.8179,254.2974,0,U,66250,999,2798,.60960045E-3,.17739E-3,0
STARLINK-35485,2025-245T,2026-04-23T06:30:44.777376,15.30215401,.00014416,53.1579,76.7090,76.8111,283.3050,0,U,66251,999,2786,.48447999E-3,.14024E-3,0
STARLINK-35483,2025-245U,2026-04-23T04:35:23.928288,15.30201686,.00011683,53.1569,76.9149,66.2879,293.8244,0,U,66252,999,2802,.5275323E-3,.15298E-3,0
STARLINK-35486,2025-245V,2026-04-23T06:50:28.838400,15.30206820,.00011337,53.1636,76.7920,96.9825,263.1305,0,U,66253,999,2787,.71461487E-3,.2087E-3,0
STARLINK-35488,2025-245W,2026-04-23T06:55:02.380800,15.30202418,.00014105,53.1613,76.8115,93.5964,266.5198,0,U,66254,999,2808,.53581895E-3,.15545E-3,0
STARLINK-35616,2025-245X,2026-04-23T07:05:40.630560,15.30205986,.00011947,53.1608,76.8581,82.0735,278.0401,0,U,66255,999,2808,.7374428E-3,.21549E-3,0
STARLINK-35619,2025-245Y,2026-04-23T04:24:45.643104,15.30204810,.00011636,53.1585,76.8709,94.3712,265.7422,0,U,66256,999,2807,.3923302E-3,.1128E-3,0
STARLINK-35615,2025-245Z,2026-04-23T04:33:52.674336,15.30208104,.00013457,53.1589,76.9091,88.0870,272.0285,0,U,66257,999,2807,.51250419E-3,.14854E-3,0
STARLINK-34650,2025-245AA,2026-04-23T03:04:22.004544,15.30174122,.00013704,53.1566,77.2337,84.8946,275.2211,0,U,66258,999,2806,.6659451E-3,.194E-3,0
STARLINK-35529,2025-245AB,2026-04-23T06:36:48.141216,15.30207366,.00013515,53.1599,76.7263,115.3047,244.8094,0,U,66259,999,2808,.69968103E-3,.20425E-3,0
STARLINK-35420,2025-245AC,2026-04-23T06:41:22.143264,15.30191794,.00010274,53.1630,76.7481,97.8279,262.2838,0,U,66260,999,2808,.48765641E-3,.14108E-3,0
STARLINK-35536,2025-245AD,2026-04-23T06:27:40.769568,15.30183135,.00016341,53.1504,76.6916,88.5986,271.5202,0,U,66261,999,2808,.72874647E-3,.21275E-3,0
STARLINK-35487,2025-245AE,2026-04-23T06:35:16.913184,15.30206287,.00013034,53.1601,76.7192,109.6903,250.4239,0,U,66262,999,2803,.50394418E-3,.14598E-3,0
STARLINK-35801,2025-247A,2026-04-23T06:00:02.000160,15.30211043,.00013088,53.1585,344.1926,82.7733,144.3108,0,U,66265,999,563,-.91290689E-3,-.27308E-3,0
STARLINK-35056,2025-247B,2026-04-22T23:13:23.681280,15.30203185,.00011983,53.1617,345.7189,83.9847,276.1291,0,U,66266,999,2781,.54460955E-3,.15806E-3,0
STARLINK-35550,2025-247C,2026-04-23T00:20:04.490304,15.30201787,.00009208,53.1587,345.2511,165.6963,194.4064,0,U,66267,999,2782,.68407168E-3,.19957E-3,0
STARLINK-35069,2025-247D,2026-04-23T01:26:57.079104,15.30202214,.00009444,53.1596,345.5884,80.2356,279.8751,0,U,66268,999,2782,.45057136E-3,.1301E-3,0
STARLINK-34910,2025-247E,2026-04-23T00:48:56.985696,15.30200100,.00011017,53.1619,345.3795,96.5455,263.5671,0,U,66269,999,2782,.16162761E-4,.12E-5,0
STARLINK-35757,2025-247F,2026-04-22T21:25:39.871776,15.30200680,.0001436,53.1613,345.9640,77.5884,282.5277,0,U,66270,999,2785,.48994E-3,.14179E-3,0
STARLINK-35745,2025-247G,2026-04-23T01:14:47.933952,15.30205966,.00011452,53.1601,345.5331,81.7935,278.3195,0,U,66271,999,2787,.49416788E-3,.14308E-3,0
STARLINK-35741,2025-247H,2026-04-22T22:32:21.816096,15.30202907,.0001175,53.1574,345.5379,47.4474,312.6626,0,U,66272,999,2786,.54796E-3,.15906E-3,0
STARLINK-35730,2025-247J,2026-04-23T00:26:10.523904,15.30204734,.00016594,53.1609,345.3205,58.1300,301.9862,0,U,66273,999,2787,.6102565E-3,.17761E-3,0
STARLINK-35760,2025-247K,2026-04-23T01:20:52.537632,15.30197134,.00011222,53.1605,345.5589,86.1728,273.9401,0,U,66274,999,2782,.63057704E-3,.18361E-3,0
STARLINK-35752,2025-247L,2026-04-23T01:08:43.075392,15.30201899,.00011974,53.1611,345.5056,99.7650,260.3486,0,U,66275,999,2782,.5340244E-3,.15491E-3,0
STARLINK-35742,2025-247M,2026-04-22T21:46:56.684064,15.30185588,.000144,53.1622,346.0536,81.2704,278.8460,0,U,66276,999,2785,.57645E-3,.16745E-3,0
STARLINK-35708,2025-247N,2026-04-23T00:41:22.462080,15.30200472,.00016999,53.1604,345.3848,50.7907,309.3244,0,U,66277,999,2787,.51290509E-3,.14862E-3,0
STARLINK-35713,2025-247P,2026-04-22T22:26:17.100096,15.30207411,.0001078,53.1566,345.5106,64.5411,295.5701,0,U,66278,999,2786,.69341E-3,.20238E-3,0
STARLINK-35724,2025-247Q,2026-04-23T01:29:59.491968,15.30203788,.00010476,53.1599,345.5975,91.0967,269.0154,0,U,66279,999,2782,.42488647E-3,.12247E-3,0
STARLINK-35726,2025-247R,2026-04-22T22:38:26.405952,15.30201237,.0001056,53.1589,345.5646,59.7290,300.3815,0,U,66280,999,2781,.42779E-3,.12332E-3,0
STARLINK-35727,2025-247S,2026-04-22T22:15:48.572064,15.30203101,.00011,53.1594,346.1766,88.2469,271.8657,0,U,66281,999,2780,.67961E-3,.19824E-3,0
STARLINK-35776,2025-247T,2026-04-23T01:17:50.231904,15.30208356,.00011451,53.1602,345.5424,78.4276,281.6854,0,U,66282,999,2782,.50693605E-3,.14688E-3,0
STARLINK-35774,2025-247U,2026-04-23T01:11:45.374208,15.30202512,.00012241,53.1608,345.5150,91.6310,268.4831,0,U,66283,999,2782,.53923959E-3,.15646E-3,0
STARLINK-35830,2025-247V,2026-04-23T01:05:40.852608,15.30202506,.00011837,53.1613,345.4899,78.7656,281.3478,0,U,66284,999,2782,.53905962E-3,.15641E-3,0
STARLINK-35819,2025-247W,2026-04-23T00:58:04.696032,15.30214768,.00007937,53.1623,345.4541,104.0605,256.0484,0,U,66285,999,2782,.80005702E-3,.23422E-3,0
STARLINK-35783,2025-247X,2026-04-23T00:52:00.228864,15.30207231,.0001245,53.1618,345.4287,90.2876,269.8268,0,U,66286,999,2782,.53781533E-3,.15606E-3,0
STARLINK-34884,2025-247Y,2026-04-23T00:44:24.410112,15.30211849,.00014933,53.1603,345.3932,61.0026,299.1124,0,U,66287,999,2782,.62467026E-3,.18194E-3,0
STARLINK-34896,2025-247Z,2026-04-23T00:38:19.467744,15.30198687,.000096,53.1608,345.3693,84.3922,275.7189,0,U,66288,999,2782,.28624931E-3,.8128E-4,0
STARLINK-35802,2025-247AA,2026-04-23T00:30:43.660224,15.30176650,.00012471,53.1601,345.3353,95.4374,264.6769,0,U,66289,999,2782,.46960414E-3,.13565E-3,0
STARLINK-35799,2025-247AB,2026-04-23T01:57:10.686816,15.30213713,.00011388,53.1599,344.9975,108.3257,251.7868,0,U,66290,999,2788,.63981854E-3,.18646E-3,0
STARLINK-35800,2025-247AC,2026-04-23T01:43:30.456192,15.30199519,.00011307,53.1570,344.9407,74.7265,285.3860,0,U,66291,999,2788,.29150681E-3,.8284E-4,0
STARLINK-35798,2025-247AD,2026-04-23T01:49:35.086656,15.30203778,.00012012,53.1596,344.9656,71.3086,288.8045,0,U,66292,999,2782,.42128394E-3,.1214E-3,0
STARLINK-35442,2025-253A,2026-04-21T08:10:41.266560,15.27597600,.0002052,43.0065,331.9656,246.4149,113.6488,0,U,66319,999,2676,.86304399E-3,.23576E-3,0
STARLINK-34616,2025-253B,2026-04-22T23:41:02.152608,15.27594187,.00018949,43.0015,321.9568,255.2648,104.7994,0,U,66320,999,2710,.79029427E-3,.21558E-3,0
STARLINK-34615,2025-253C,2026-04-22T22:43:52.800096,15.27596754,.0001771,43.0037,322.4952,278.5065,81.5586,0,U,66321,999,2701,.90516E-3,.24742E-3,0
STARLINK-35292,2025-253D,2026-04-23T00:01:23.326752,15.27584605,.00013214,43.0032,322.0638,267.2731,92.7969,0,U,66322,999,2702,.30836925E-3,.8234E-4,0
STARLINK-35309,2025-253E,2026-04-21T22:19:56.580672,15.27599519,.0001648,43.0033,328.6450,241.6698,118.3988,0,U,66323,999,2685,.46136E-3,.12463E-3,0
STARLINK-35506,2025-253F,2026-04-22T23:46:35.501088,15.27585438,.00040109,43.0018,321.9842,268.9245,91.1148,0,U,66324,999,2702,.80198892E-3,.21879E-3,0
STARLINK-35504,2025-253G,2026-04-22T23:30:09.061056,15.27595950,.00021465,43.0051,322.7608,263.2873,96.7735,0,U,66325,999,2701,.75270069E-3,.20519E-3,0
STARLINK-35479,2025-253H,2026-04-22T22:54:59.338944,15.27600145,.0001755,43.0056,322.5723,284.9742,75.0915,0,U,66326,999,2701,.57008E-3,.15468E-3,0
STARLINK-35507,2025-253J,2026-04-22T23:57:41.608800,15.27581205,.00018787,43.0035,322.0405,274.7778,85.2860,0,U,66327,999,2702,.44694347E-3,.12057E-3,0
STARLINK-35460,2025-253K,2026-04-22T23:19:04.103328,15.27585732,.00032198,43.0068,322.7010,257.5299,102.5192,0,U,66328,999,2701,.61370308E-3,.16668E-3,0
STARLINK-35505,2025-253L,2026-04-22T21:15:17.002944,15.27591009,.0003769,43.0044,322.9124,294.1024,65.9433,0,U,66329,999,2700,.67918E-3,.18483E-3,0
STARLINK-35512,2025-253M,2026-04-22T23:09:47.512800,15.27582429,.00026391,43.0083,322.6518,256.2047,103.8511,0,U,66330,999,2701,.53800467E-3,.14573E-3,0
STARLINK-35257,2025-253N,2026-04-22T22:17:58.998048,15.27587540,.000122,43.0017,322.3775,274.7093,85.3620,0,U,66331,999,2701,.89883E-3,.2456E-3,0
STARLINK-35322,2025-253P,2026-04-22T22:32:47.185728,15.27589833,.0001681,43.0027,322.4590,266.8606,93.2053,0,U,66332,999,2701,.83289E-3,.22735E-3,0
STARLINK-35400,2025-253Q,2026-04-22T20:29:14.480448,15.27590990,.00028982,43.0024,323.5374,270.8353,89.2166,0,U,66333,999,2699,.79405451E-3,.21661E-3,0
STARLINK-35407,2025-253R,2026-04-22T22:21:40.931136,15.27588322,.0001612,42.9999,322.4005,249.7898,110.2780,0,U,66334,999,2701,.77859E-3,.2123E-3,0
STARLINK-35417,2025-253S,2026-04-22T21:18:58.967136,15.27594445,.000105,43.0053,322.9315,324.7391,35.3391,0,U,66335,999,2700,.79808E-3,.21774E-3,0
STARLINK-35404,2025-253T,2026-04-22T22:40:11.065728,15.27600813,.0001605,43.0040,322.4924,270.6818,89.3850,0,U,66336,999,2701,.85563E-3,.23372E-3,0
STARLINK-34783,2025-253U,2026-04-22T22:01:34.120128,15.27602880,.0001829,43.0040,323.1570,254.3875,105.6775,0,U,66337,999,2700,.70164E-3,.19109E-3,0
STARLINK-35477,2025-253V,2026-04-23T00:12:30.839328,15.27581286,.00025059,43.0053,322.1229,15.4539,344.6389,0,U,66338,999,2702,.4980559E-3,.13469E-3,0
STARLINK-35443,2025-253W,2026-04-22T22:47:35.376864,15.27590664,.0002358,42.9998,322.5322,284.7963,75.2627,0,U,66339,999,2701,.77826E-3,.21223E-3,0
STARLINK-35218,2025-253X,2026-04-21T23:48:34.472160,15.27580948,.00018703,43.0035,328.2474,252.1466,107.9181,0,U,66340,999,2686,.92701084E-3,.25336E-3,0
STARLINK-35522,2025-253Y,2026-04-21T23:33:44.998848,15.27604983,.0000198,43.0031,328.1694,111.4812,248.6061,0,U,66341,999,2686,.70540626E-3,.19215E-3,0
STARLINK-35535,2025-253Z,2026-04-21T23:26:22.457184,15.27555824,.00011944,43.0024,328.1326,263.8273,96.2443,0,U,66342,999,2686,.66642416E-3,.18108E-3,0
STARLINK-35467,2025-253AA,2026-04-22T23:15:20.087136,15.27583745,.000372,43.0087,322.6790,253.9193,106.1249,0,U,66343,999,2701,.55610761E-3,.15075E-3,0
STARLINK-35511,2025-253AB,2026-04-22T22:08:44.316096,15.27574371,.0002582,43.0036,322.3225,261.2289,98.8270,0,U,66344,999,2701,.76928E-3,.20964E-3,0
STARLINK-35440,2025-253AC,2026-04-21T23:28:11.243424,15.27609042,.00013882,43.0025,328.1373,264.6619,95.4075,0,U,66345,999,2686,.5903545E-3,.16033E-3,0
STARLINK-35482,2025-253AD,2026-04-22T22:29:04.932960,15.27592013,.0001685,43.0034,322.4347,267.1965,92.8693,0,U,66346,999,2701,.81312E-3,.22189E-3,0
STARLINK-35438,2025-253AE,2026-04-22T22:16:08.126976,15.27587961,.0001637,42.9997,322.3619,268.7325,91.3339,0,U,66347,999,2701,.78832E-3,.215E-3,0
STARLINK-35849,2025-254A,2026-04-23T04:20:08.214432,15.30212242,.00010031,53.1598,26.0665,59.2840,300.8259,0,U,66348,999,2694,.67505687E-3,.19695E-3,0
STARLINK-35848,2025-254B,2026-04-23T03:48:13.241376,15.30207069,.00014087,53.1610,25.9275,94.2249,265.8913,0,U,66349,999,2578,.55206059E-3,.1603E-3,0
STARLINK-35829,2025-254C,2026-04-23T00:24:55.188288,15.30208127,.00018712,53.1583,26.4678,107.0905,253.0301,0,U,66350,999,2576,.46101176E-3,.13323E-3,0
STARLINK-35828,2025-254D,2026-04-23T03:23:54.303936,15.30208510,.00009041,53.1610,25.8216,103.8297,256.2804,0,U,66351,999,2578,.66494027E-3,.19391E-3,0
STARLINK-35850,2025-254E,2026-04-23T03:05:40.068672,15.30204621,.00007433,53.1604,25.7414,128.6389,231.4678,0,U,66352,999,2578,.551938E-3,.16025E-3,0
STARLINK-35869,2025-254F,2026-04-23T04:30:38.260512,15.30195029,.00010236,53.1593,25.3992,81.0778,279.0339,0,U,66353,999,2579,.74055208E-3,.21634E-3,0
STARLINK-35895,2025-254G,2026-04-23T04:23:10.372416,15.30208153,.00010239,53.1595,26.0914,96.9560,263.1557,0,U,66354,999,2578,.50480058E-3,.14625E-3,0
STARLINK-35861,2025-254H,2026-04-23T01:05:56.937696,15.30205851,.00013232,53.1588,26.6465,75.4076,284.7072,0,U,66355,999,2576,.57867898E-3,.16822E-3,0
STARLINK-35851,2025-254J,2026-04-22T23:27:20.199168,15.30207821,.00010821,53.1588,26.9314,88.4944,271.6180,0,U,66356,999,2575,.7376831E-3,.21558E-3,0
STARLINK-35817,2025-254K,2026-04-23T00:47:42.831168,15.30207021,.00012541,53.1602,26.5664,96.1992,263.9152,0,U,66357,999,2576,.62063569E-3,.18071E-3,0
STARLINK-35807,2025-254L,2026-04-23T00:43:09.279264,15.30202011,.00010122,53.1613,26.5483,69.3883,290.7226,0,U,66358,999,2576,.49026299E-3,.1419E-3,0
STARLINK-35805,2025-254M,2026-04-23T03:22:23.249568,15.30206996,.00010443,53.1587,25.8128,106.1335,253.9781,0,U,66359,999,2691,.56714736E-3,.16479E-3,0
STARLINK-35823,2025-254N,2026-04-23T04:38:11.762880,15.30237019,.00019727,53.1598,25.4275,88.0791,272.0435,0,U,66360,999,2579,.10592879E-2,.31182E-3,0
STARLINK-35813,2025-254P,2026-04-23T03:13:15.971232,15.30211706,.00005564,53.1624,25.7717,109.5847,250.5214,0,U,66361,999,2578,.85609541E-3,.25091E-3,0
STARLINK-35822,2025-254Q,2026-04-23T04:17:05.656416,15.30191365,.0001159,53.1589,26.0538,78.8922,281.2210,0,U,66362,999,2578,.82570267E-3,.24169E-3,0
STARLINK-35806,2025-254R,2026-04-23T04:27:43.900128,15.30199110,.00014148,53.1594,26.0993,77.5600,282.5559,0,U,66363,999,2578,.42755428E-3,.12324E-3,0
STARLINK-35797,2025-254S,2026-04-23T04:12:32.023296,15.30204184,.0001162,53.1595,26.0322,86.1407,273.9726,0,U,66364,999,2578,.49989856E-3,.14477E-3,0
STARLINK-35827,2025-254T,2026-04-23T03:37:35.040864,15.30203715,.00012967,53.1645,25.8775,114.6746,245.4390,0,U,66365,999,2578,.49616349E-3,.14366E-3,0
STARLINK-35845,2025-254U,2026-04-23T03:49:44.377824,15.30198923,.00014054,53.1611,25.9316,90.1695,269.9467,0,U,66366,999,2578,.58395262E-3,.16975E-3,0
STARLINK-35846,2025-254V,2026-04-23T02:58:02.884800,15.30170609,.00012068,53.1585,25.7070,105.8953,254.2181,0,U,66367,999,2578,.50099575E-3,.14494E-3,0
STARLINK-34861,2025-254W,2026-04-23T03:27:41.708736,15.30205300,.00011749,53.1622,23.6638,98.3300,261.7834,0,U,66368,999,2581,.4689751E-3,.13558E-3,0
STARLINK-35795,2025-254X,2026-04-23T00:28:42.415104,15.30216313,.00025649,53.1580,24.3077,105.2729,254.8556,0,U,66369,999,2579,.91397146E-3,.26822E-3,0
STARLINK-35824,2025-254Y,2026-04-23T03:32:15.364320,15.30209360,.00014314,53.1621,23.6834,97.5880,262.5283,0,U,66370,999,2581,.62392605E-3,.1817E-3,0
STARLINK-35804,2025-254Z,2026-04-23T03:23:08.194848,15.30203086,.00010277,53.1613,23.6444,97.5296,262.5821,0,U,66371,999,2581,.56249367E-3,.16339E-3,0
STARLINK-35821,2025-254AA,2026-04-23T03:18:34.689600,15.30204912,.00012512,53.1622,23.6240,93.1785,266.9359,0,U,66372,999,2581,.4686008E-3,.13547E-3,0
STARLINK-35809,2025-254AB,2026-04-23T03:14:00.858624,15.30210038,.00007941,53.1616,23.6025,106.1261,253.9827,0,U,66373,999,2581,.60712658E-3,.17671E-3,0
STARLINK-35831,2025-254AC,2026-04-23T04:05:31.204320,15.30206321,.00008488,53.1591,23.1154,78.6240,281.4856,0,U,66374,999,2582,.42629483E-3,.1229E-3,0
STARLINK-35826,2025-254AD,2026-04-23T00:34:37.237440,15.30195639,.00011145,53.1599,23.6214,78.9688,281.1438,0,U,66375,999,2580,.66981879E-3,.19528E-3,0
STARLINK-35139,2025-257A,2026-04-23T02:15:29.831328,15.30201703,.00013876,53.1625,10.6539,74.0830,286.0323,0,U,66380,999,2647,.45217014E-3,.13057E-3,0
STARLINK-35158,2025-257B,2026-04-23T00:11:12.935904,15.30203788,.00012127,53.1581,11.5343,45.8790,314.2311,0,U,66381,999,2651,.54154574E-3,.15716E-3,0
STARLINK-35639,2025-257C,2026-04-23T03:14:45.625056,15.30205323,.0001179,53.1595,10.9134,82.2767,277.8367,0,U,66382,999,2653,.53757259E-3,.15598E-3,0
STARLINK-35690,2025-257D,2026-04-23T02:04:51.844224,15.30211978,.00011493,53.1597,10.6085,76.7290,283.3839,0,U,66383,999,2653,.80598234E-3,.23596E-3,0
STARLINK-35662,2025-257E,2026-04-22T21:19:39.430848,15.30196297,.0001244,53.1585,11.5066,122.9315,237.1805,0,U,66384,999,2650,.72086E-3,.21049E-3,0
STARLINK-35659,2025-257F,2026-04-23T02:09:25.179264,15.30215965,.00018725,53.1604,10.6277,36.1835,323.9292,0,U,66385,999,2653,.78563305E-3,.22993E-3,0
STARLINK-35651,2025-257G,2026-04-23T03:32:50.002080,15.30203023,.00011781,53.1602,10.2804,86.0665,274.0471,0,U,66386,999,2654,.43212587E-3,.12462E-3,0
STARLINK-35661,2025-257H,2026-04-23T03:29:47.557248,15.30206816,.0000969,53.1580,10.2667,95.3656,264.7456,0,U,66387,999,2654,.51373541E-3,.1489E-3,0
STARLINK-35647,2025-257J,2026-04-23T00:20:10.150368,15.30201840,.00007042,53.1598,10.8656,57.9128,302.1941,0,U,66388,999,2651,.50515323E-3,.14632E-3,0
STARLINK-35694,2025-257K,2026-04-23T03:34:21.144576,15.30209074,.00010559,53.1599,10.2827,65.5230,294.5881,0,U,66389,999,2654,.62768278E-3,.18282E-3,0
STARLINK-35665,2025-257L,2026-04-23T05:25:06.998880,15.30204046,.00011145,53.1623,10.0354,86.5058,273.6070,0,U,66390,999,2665,.41869005E-3,.12063E-3,0
STARLINK-35656,2025-257M,2026-04-23T02:31:36.779520,15.30203298,.00011567,53.1606,13.5516,88.6699,271.4435,0,U,66391,999,2659,.46681495E-3,.13493E-3,0
STARLINK-35671,2025-257N,2026-04-23T00:15:36.607104,15.30204930,.00010201,53.1571,10.8407,42.1966,317.9113,0,U,66392,999,2652,.54948961E-3,.15953E-3,0
STARLINK-35652,2025-257P,2026-04-23T00:08:10.408128,15.30203596,.00013009,53.1602,11.5198,69.1625,290.9515,0,U,66393,999,2651,.54598398E-3,.15848E-3,0
STARLINK-35672,2025-257Q,2026-04-23T02:42:52.686720,15.30184033,.000077,53.1614,10.7701,68.0718,292.0364,0,U,66394,999,2653,.73800447E-3,.21551E-3,0
STARLINK-35681,2025-257R,2026-04-23T02:13:58.735488,15.30208145,.00013757,53.1619,10.6444,89.2290,270.8868,0,U,66395,999,2645,.64604959E-3,.18828E-3,0
STARLINK-35669,2025-257S,2026-04-23T03:40:25.979808,15.30191083,.00007813,53.1596,10.3075,70.7205,289.3880,0,U,66396,999,2654,.71895064E-3,.20988E-3,0
STARLINK-35510,2025-257T,2026-04-23T03:25:14.033856,15.30204447,.00011755,53.1613,10.2431,91.0980,269.0155,0,U,66397,999,2654,.42934129E-3,.1238E-3,0
STARLINK-35642,2025-257U,2026-04-22T23:57:32.175648,15.30204580,.00014206,53.1610,11.4759,94.8854,265.2309,0,U,66398,999,2651,.54899446E-3,.15938E-3,0
STARLINK-35657,2025-257V,2026-04-23T03:07:09.729408,15.30207079,.00012414,53.1601,10.8739,73.8802,286.2335,0,U,66399,999,2652,.56563585E-3,.16434E-3,0
STARLINK-35667,2025-257W,2026-04-23T02:48:55.700640,15.30206944,.00012926,53.1617,10.7938,68.7507,291.3632,0,U,66400,999,2653,.54876624E-3,.15932E-3,0
STARLINK-35668,2025-257X,2026-04-22T23:33:14.641344,15.30191955,.00012623,53.1606,11.3649,90.9648,269.1498,0,U,66401,999,2651,.74613109E-3,.21798E-3,0
STARLINK-35602,2025-257Z,2026-04-23T02:32:13.061472,15.30187205,.00018439,53.1617,10.7199,89.8473,270.2739,0,U,66403,999,2653,.84121468E-3,.24628E-3,0
STARLINK-35691,2025-257AA,2026-04-22T23:19:32.966976,15.30206634,.00013883,53.1618,11.3070,87.0427,273.0733,0,U,66404,999,2651,.65683917E-3,.19149E-3,0
STARLINK-35683,2025-257AB,2026-04-23T00:49:02.517888,15.30210137,.0001616,53.1617,10.9816,94.0994,266.0191,0,U,66405,999,2645,.67013416E-3,.19547E-3,0
STARLINK-34840,2025-257AC,2026-04-23T02:20:03.169824,15.30203627,.00011953,53.1612,10.6581,71.5205,288.5925,0,U,66406,999,2647,.50597739E-3,.14658E-3,0
STARLINK-35686,2025-257AD,2026-04-23T02:18:32.159520,15.30204770,.00014046,53.1609,10.6583,73.4707,286.6448,0,U,66407,999,2653,.50528752E-3,.14638E-3,0
